,budget,revenue
4206,50000000,124272124
4207,50000000,124305181
4208,50000000,124596398
4209,50000000,124731534
4210,50000000,124745083
4211,50000000,124900000
4212,50000000,124914842
4213,50000000,125212904
4214,50000000,125537191
4215,50000000,125586134
4216,50000000,125728258
4217,50000000,126041322
4218,50000000,126069509
4219,50000000,126216940
4220,50000000,126248813
4221,50000000,126546518
4222,50000000,126690726
4223,50000000,127600435
4224,50000000,127666415
4225,50000000,127730736
4226,50000000,127766650
4227,50000000,127869379
4228,50000000,127906624
4229,50000000,128038368
4230,50100000,128107642
4231,50200000,128388320
4232,51000000,128499205
4233,51000000,128769345
4234,51000000,128798265
4235,51500000,128884132
4236,52000000,128905366
4237,52000000,129000000
4238,52000000,129042871
4239,52000000,129181830
4240,52000000,129266061
4241,52000000,129394835
4242,52000000,129540499
4243,52000000,129832389
4244,52000000,130293714
4245,52000000,130358911
4246,52000000,130431368
4247,52000000,130482868
4248,52500000,130786397
4249,53000000,131060248
4250,53000000,131183530
4251,53000000,131282949
4252,53000000,131426169
4253,53000000,131457682
4254,53000000,131940411
4255,53000000,132180323
4256,53000000,132274484
4257,53000000,132400000
4258,53000000,132511035
4259,54000000,132675402
4260,54000000,132820716
4261,54000000,133000000
4262,54000000,133346506
4263,54000000,133432856
4264,54000000,133718711
4265,54000000,133752825
4266,54000000,133821816
4267,55000000,134095253
4268,55000000,134402450
4269,55000000,134748021
4270,55000000,135000000
4271,55000000,135130999
4272,55000000,135330182
4273,55000000,135458097
4274,55000000,135560026
4275,55000000,135680000
4276,55000000,136000000
4277,55000000,136150434
4278,55000000,136159423
4279,55000000,136267476
4280,55000000,136400000
4281,55000000,136621271
4282,55000000,136706683
4283,55000000,136766062
4284,55000000,136836156
4285,55000000,136885767
4286,55000000,136982834
4287,55000000,137298489
4288,55000000,137587063
4289,55000000,137783840
4290,55000000,137935567
4291,55000000,138259062
4292,55000000,138530565
4293,55000000,139000000
4294,55000000,139352633
4295,55000000,139804348
4296,55000000,140073390
4297,55000000,140161792
4298,55000000,140175006
4299,55000000,140396650
4300,55000000,140464664
4301,55000000,140470746
4302,55000000,140767956
4303,55000000,140795793
4304,55000000,140807547
4305,55000000,141000000
4306,55000000,141047179
4307,55000000,141069860
4308,55000000,141195658
4309,55000000,141220678
4310,55000000,141407024
4311,55000000,141591324
4312,56000000,141774679
4313,56000000,142044638
4314,56000000,142400065
4315,56000000,142817992
4316,56000000,142851197
4317,57000000,142940100
4318,57000000,143049560
4319,57000000,144056873
4320,57000000,144216468
4321,57000000,144492830
4322,57000000,145000000
4323,57000000,145771527
4324,57000000,145793296
4325,57000000,145896422
4326,57000000,146292009
4327,58000000,146497771
4328,58000000,147080413
4329,58000000,147298761
4330,58000000,147332697
4331,58000000,147717833
4332,58000000,147780440
4333,58000000,147845033
4334,58000000,147880543
4335,58000000,147934180
4336,58800000,148336445
4337,59000000,149044513
4338,60000000,149217355
4339,60000000,149270999
4340,60000000,149281606
4341,60000000,149295601
4342,60000000,149673788
4343,60000000,149705852
4344,60000000,150000000
4345,60000000,150166126
4346,60000000,150170815
4347,60000000,150270147
4348,60000000,150406466
4349,60000000,150483765
4350,60000000,150816700
4351,60000000,150962475
4352,60000000,151119219
4353,60000000,151161491
4354,60000000,151165787
4355,60000000,151493655
4356,60000000,151668774
4357,60000000,151831537
4358,60000000,152000000
4359,60000000,152000000
4360,60000000,152036382
4361,60000000,152159461
4362,60000000,152263880
4363,60000000,152266007
4364,60000000,152368585
4365,60000000,152427960
4366,60000000,152500343
4367,60000000,152925093
4368,60000000,152930623
4369,60000000,152944660
4370,60000000,153083102
4371,60000000,153518974
4372,60000000,153698625
4373,60000000,153962963
4374,60000000,153997819
4375,60000000,154026136
4376,60000000,154648887
4377,60000000,154749918
4378,60000000,154864401
4379,60000000,154906693
4380,60000000,154937680
4381,60000000,154984035
4382,60000000,155010032
4383,60000000,155019340
4384,60000000,155446362
4385,60000000,155464351
4386,60000000,155545279
4387,60000000,155721132
4388,60000000,155760117
4389,60000000,156167015
4390,60000000,156505388
4391,60000000,156563139
4392,60000000,156822020
4393,60000000,156835339
4394,60000000,157107755
4395,60000000,157299717
4396,60000000,157387195
4397,60000000,157887643
4398,60000000,157920733
4399,60000000,158468292
4400,60000000,158674180
4401,60000000,158733820
4402,60000000,159055768
4403,60000000,159157447
4404,60000000,159212469
4405,60000000,159291809
4406,60000000,159330280
4407,60000000,159616327
4408,60000000,159773545
4409,60000000,160000000
4410,60000000,160078586
4411,60000000,160259319
4412,60000000,160388063
4413,60000000,160583018
4414,60000000,160602194
4415,60000000,160638883
4416,60000000,161000000
4417,60000000,161001698
4418,60000000,161025640
4419,60000000,161626121
4420,60000000,161772375
4421,60000000,161777836
4422,60000000,161834276
4423,60000000,161849455
4424,60000000,162000000
4425,60000000,162091208
4426,60000000,162242962
4427,60000000,162610473
4428,60000000,162839667
4429,60000000,162944923
4430,60000000,162945894
4431,60000000,162949164
4432,60000000,162966177
4433,60000000,163214286
4434,60000000,163403799
4435,60000000,163442937
4436,60000000,163670000
4437,60795000,163712074
4438,61000000,163720069
4439,61000000,163733697
4440,61000000,163794509
4441,61000000,163876815
4442,61000000,164000000
4443,61000000,164433867
4444,62000000,164508066
4445,62000000,165184237
4446,62000000,165333180
4447,62000000,165335153
4448,62000000,165615285
4449,62000000,167221571
4450,62000000,167298192
4451,63000000,167722310
4452,63000000,167805466
4453,63000000,167977596
4454,63000000,168000000
4455,63000000,168167691
4456,63000000,168840000
4457,63000000,169327687
4458,63000000,169332978
4459,63600000,169837010
4460,64000000,169852759
4461,64000000,169860655
4462,64000000,169956806
4463,65000000,170000000
4464,65000000,170128460
4465,65000000,170268750
4466,65000000,170362582
4467,65000000,170432927
4468,65000000,170764026
4469,65000000,170877916
4470,65000000,171120329
4471,65000000,171183863
4472,65000000,171269535
4473,65000000,171504781
4474,65000000,171600000
4475,65000000,171757863
4476,65000000,171844840
4477,65000000,171963386
4478,65000000,172363301
4479,65000000,172855065
4480,65000000,172989651
4481,65000000,173000000
4482,65000000,173013509
4483,65000000,173046663
4484,65000000,173398518
4485,65000000,173649015
4486,65000000,173930596
4487,65000000,173959438
4488,65000000,173965010
4489,65000000,174578751
4490,65000000,174600318
4491,65000000,174822325
4492,65000000,174999005
4493,65000000,175372502
4494,65000000,176070171
4495,65000000,176104344
4496,65000000,176885658
4497,65000000,176997168
4498,65000000,177200000
4499,65000000,177238796
4500,65000000,177243185
4501,65000000,177259441
4502,65000000,177371441
4503,65000000,177512032
4504,66000000,177584879
4505,66000000,177841558
4506,66000000,177977226
4507,66000000,178043761
4508,66000000,178051587
4509,66000000,178066569
4510,67000000,178127760
4511,67000000,178262620
4512,67000000,179179718
4513,68000000,179213434
4514,68000000,179265204
4515,68000000,179379533
4516,68000000,180274123
4517,68000000,180557550
4518,68000000,180622424
4519,68000000,180949000
4520,68000000,181000000
4521,68000000,181001478
4522,69000000,181096164
4523,69000000,181674817
4524,69000000,181813770
4525,70000000,182016617
4526,70000000,182057016
4527,70000000,182290266
4528,70000000,182300000
4529,70000000,183018522
4530,70000000,183293131
4531,70000000,183474602
4532,70000000,183611771
4533,70000000,183700000
4534,70000000,183953723
4535,70000000,183987723
4536,70000000,184376254
4537,70000000,185258983
4538,70000000,185438673
4539,70000000,185770160
4540,70000000,185991646
4541,70000000,186053725
4542,70000000,186072214
4543,70000000,186167139
4544,70000000,186438883
4545,70000000,186883563
4546,70000000,187000000
4547,70000000,187361754
4548,70000000,187436818
4549,70000000,187884007
4550,70000000,188072649
4551,70000000,188133322
4552,70000000,188441614
4553,70000000,189015611
4554,70000000,189198313
4555,70000000,189712432
4556,70000000,189833357
4557,70000000,190212113
4558,70000000,190213455
4559,70000000,190320568
4560,70000000,191185897
4561,70000000,191502426
4562,70000000,192330738
4563,70000000,192452832
4564,70000000,193355800
4565,70000000,193772504
4566,70000000,194168700
4567,70000000,194564672
4568,70000000,195268056
4569,70000000,195312802
4570,70000000,195735876
4571,70000000,195745823
4572,70000000,196114570
4573,70000000,196397415
4574,70000000,196482882
4575,70000000,196567262
4576,70000000,196781193
4577,70000000,197011982
4578,70000000,197309027
4579,70000000,197687603
4580,70000000,198685114
4581,70000000,198802074
4582,70000000,200182160
4583,70000000,200276000
4584,70000000,200804534
4585,70000000,201584141
4586,70000000,201585328
4587,70000000,201596308
4588,70000000,201634991
4589,70000000,201957688
4590,70000000,201965915
4591,71000000,202026112
4592,72000000,202292902
4593,72000000,202466756
4594,72000000,203277636
4595,72000000,203388341
4596,72000000,203427584
4597,72500000,203567857
4598,73000000,204594016
4599,73000000,204999686
4600,73000000,205298907
4601,74000000,205366737
4602,74000000,205405498
4603,74500000,205703818
4604,75000000,205738714
4605,75000000,205843612
4606,75000000,206071502
4607,75000000,206172544
4608,75000000,206678440
4609,75000000,207283925
4610,75000000,207515725
4611,75000000,208076205
4612,75000000,209035668
4613,75000000,209073645
4614,75000000,209196298
4615,75000000,209947037
4616,75000000,210000000
4617,75000000,210300000
4618,75000000,210819611
4619,75000000,211343479
4620,75000000,211643158
4621,75000000,211780824
4622,75000000,211817906
4623,75000000,211989043
4624,75000000,212000000
4625,75000000,212011111
4626,75000000,212385533
4627,75000000,212404396
4628,75000000,212874442
4629,75000000,212902372
4630,75000000,213928762
4631,75000000,213954274
4632,75000000,214015089
4633,75000000,214034224
4634,75000000,214104620
4635,75000000,214918407
4636,75000000,214948780
4637,75000000,215000000
4638,75000000,215283742
4639,75000000,215294342
4640,75000000,215394738
4641,75000000,215529201
4642,75000000,215663859
4643,75000000,215862692
4644,75000000,215863606
4645,75000000,215880014
4646,75000000,215887717
4647,75000000,216197492
4648,75000000,216485654
4649,75000000,216614388
4650,75000000,216763646
4651,75000000,217764291
4652,75000000,218340595
4653,75000000,218613188
4654,75000000,219076518
4655,76000000,219103655
4656,76000000,219417255
4657,76000000,219788712
4658,76000000,219851172
4659,78000000,220673217
4660,78000000,222104681
4661,78000000,222231186
4662,78000000,222724172
4663,78146652,222809600
4664,79000000,223387299
4665,79000000,223664608
4666,79000000,224012234
4667,79000000,224803475
4668,80000000,224834564
4669,80000000,224920315
4670,80000000,225933435
4671,80000000,225990978
4672,80000000,226497209
4673,80000000,226830568
4674,80000000,226904017
4675,80000000,227799884
4676,80000000,227817248
4677,80000000,227853986
4678,80000000,228738393
4679,80000000,229074524
4680,80000000,229736344
4681,80000000,230000000
4682,80000000,230427240
4683,80000000,230685453
4684,80000000,231411584
4685,80000000,231449203
4686,80000000,231605150
4687,80000000,231976425
4688,80000000,232324128
4689,80000000,232617430
4690,80000000,232713139
4691,80000000,233093859
4692,80000000,233555708
4693,80000000,234360014
4694,80000000,234801895
4695,80000000,234989584
4696,80000000,235483004
4697,80000000,235666219
4698,80000000,235860116
4699,80000000,235926552
4700,80000000,236350661
4701,80000000,237113184
4702,80000000,237202299
4703,80000000,237382724
4704,80000000,237681299
4705,80000000,238207122
4706,80000000,239379423
4707,80000000,240031094
4708,80000000,240159255
4709,80000000,240360392
4710,80000000,242295562
4711,80000000,242988466
4712,80000000,243240178
4713,80000000,243400000
4714,80000000,243637091
4715,80000000,243843127
4716,80000000,244082376
4717,80000000,244386864
4718,80000000,244527583
4719,80000000,244931766
4720,80000000,245066411
4721,80000000,245360480
4722,80000000,245500000
4723,80000000,245527149
4724,80000000,245676146
4725,80000000,245724603
4726,80000000,246233113
4727,80000000,246984278
4728,80000000,247275374
4729,80000000,248000000
4730,81000000,248118121
4731,82000000,248384621
4732,82000000,249288105
4733,82000000,249348933
4734,82000000,250288523
4735,82500000,250649836
4736,83000000,250821495
4737,83000000,251171807
4738,84000000,251212670
4739,84000000,252276927
4740,84000000,252712101
4741,84000000,254134910
4742,85000000,254455986
4743,85000000,254700832
4744,85000000,255000211
4745,85000000,255273813
4746,85000000,256271286
4747,85000000,256697520
4748,85000000,257850122
4749,85000000,258022233
4750,85000000,258270008
4751,85000000,259175788
4752,85000000,259207227
4753,85000000,260095987
4754,85000000,260696994
4755,85000000,261317921
4756,85000000,261572744
4757,85000000,261930431
4758,85000000,262797249
4759,85000000,263920180
4760,85000000,264105545
4761,85000000,264118201
4762,85000000,264218220
4763,85000000,266000000
4764,85000000,266465037
4765,85000000,266586800
4766,85000000,266614059
4767,85000000,266728738
4768,85000000,267045765
4769,85000000,268031828
4770,85000000,268157400
4771,85000000,268426634
4772,85000000,269958228
4773,85000000,269994119
4774,86000000,270248367
4775,87000000,271430189
4776,87000000,272742922
4777,87000000,272912430
4778,87000000,273339556
4779,88000000,273552592
4780,88000000,274470394
4781,88000000,274703340
4782,90000000,275293450
4783,90000000,275650703
4784,90000000,276572938
4785,90000000,277448382
4786,90000000,278019771
4787,90000000,278346189
4788,90000000,280000000
4789,90000000,281929795
4790,90000000,282570682
4791,90000000,284139100
4792,90000000,284600000
4793,90000000,285176741
4794,90000000,285444603
4795,90000000,286140700
4796,90000000,286168572
4797,90000000,287506194
4798,90000000,287553595
4799,90000000,287594577
4800,90000000,287928194
4801,90000000,288347692
4802,90000000,288383523
4803,90000000,288500217
4804,90000000,288747895
4805,90000000,288752301
4806,90000000,289047763
4807,90000000,289317794
4808,90000000,289847354
4809,90000000,292817841
4810,90000000,293329073
4811,90000000,294456605
4812,90000000,294804195
4813,90000000,295212467
4814,90000000,295238201
4815,90000000,296000000
4816,90000000,296221663
4817,90000000,296633907
4818,92000000,297138014
4819,92000000,299268508
4820,92000000,299288605
4821,92000000,299965036
4822,92000000,300135367
4823,92000000,300218018
4824,92000000,300257475
4825,93000000,300400432
4826,93000000,300473716
4827,93000000,300854823
4828,94000000,301000000
4829,94000000,302469017
4830,94000000,303025485
4831,95000000,303788635
4832,95000000,304320254
4833,95000000,304654182
4834,95000000,305151265
4835,95000000,305875730
4836,95000000,306776732
4837,95000000,306941670
4838,95000000,307077295
4839,98000000,309208309
4840,98000000,309457509
4841,99000000,309492681
4842,100000000,309979994
4843,100000000,310650585
4844,100000000,310669540
4845,100000000,310940086
4846,100000000,311256926
4847,100000000,311312624
4848,100000000,311594032
4849,100000000,312573423
4850,100000000,313542341
4851,100000000,314178011
4852,100000000,314432665
4853,100000000,315156409
4854,100000000,316360478
4855,100000000,317375031
4856,100000000,318000141
4857,100000000,318502923
4858,100000000,319131050
4859,100000000,320145693
4860,100000000,320689294
4861,100000000,321265768
4862,100000000,321731527
4863,100000000,321885765
4864,100000000,325233863
4865,100000000,325756637
4866,100000000,325771424
4867,100000000,326551094
4868,100000000,327311859
4869,100000000,327803731
4870,100000000,328203506
4871,100000000,329803958
4872,100000000,330444045
4873,100000000,330579719
4874,100000000,331926147
4875,100000000,332000000
4876,100000000,333000000
4877,100000000,333011068
4878,100000000,333932083
4879,100000000,334615000
4880,100000000,335062621
4881,100000000,335154643
4882,100000000,336529144
4883,100000000,337580051
4884,100000000,340487652
4885,100000000,341131793
4886,100000000,341631208
4887,100000000,342695435
4888,102000000,344420111
4889,102000000,345141403
4890,102000000,346079773
4891,103000000,347234916
4892,103000000,347325802
4893,103000000,347434178
4894,104002432,347451894
4895,105000000,348319861
4896,105000000,348840316
4897,105000000,349424282
4898,105000000,350448145
4899,105000000,351040419
4900,105000000,351583407
4901,105000000,351692268
4902,105000000,352114312
4903,107000000,352194034
4904,108000000,352927224
4905,110000000,354248063
4906,110000000,354825435
4907,110000000,355237933
4908,110000000,355692760
4909,110000000,356296601
4910,110000000,356613439
4911,110000000,356830601
4912,110000000,357852395
4913,110000000,358372926
4914,110000000,358375603
4915,110000000,358991681
4916,110000000,361366633
4917,110000000,361832400
4918,110000000,361958736
4919,110000000,362000072
4920,110000000,362211740
4921,110000000,362637473
4922,110000000,362744280
4923,110000000,363164265
4924,112000000,363398565
4925,113000000,363889678
4926,115000000,366101666
4927,115000000,367275019
4928,115000000,368100420
4929,115000000,368744044
4930,115000000,368780809
4931,115000000,368871007
4932,116000000,368875760
4933,116000000,369330363
4934,117000000,369884651
4935,120000000,370541256
4936,120000000,370569774
4937,120000000,371353001
4938,120000000,371876278
4939,120000000,371940071
4940,120000000,372234864
4941,120000000,373552094
4942,120000000,374111707
4943,120000000,374218673
4944,120000000,376141306
4945,120000000,377350553
4946,120000000,377910544
4947,120000000,378436354
4948,120000000,378882411
4949,120000000,379014294
4950,120000000,381109762
4951,120000000,381509870
4952,120000000,383257136
4953,120000001,383531464
4954,123000000,384335608
4955,125000000,385680446
4956,125000000,389925971
4957,125000000,390493908
4958,125000000,391081192
4959,125000000,392000694
4960,125000000,392616625
4961,125000000,396600000
4962,125000000,397850012
4963,125000000,400062763
4964,125000000,401128639
4965,125000000,403170142
4966,125000000,403802136
4967,125000000,407602906
4968,126000000,408247917
4969,127000000,411006740
4970,127500000,411348924
4971,130000000,413106170
4972,130000000,414211549
4973,130000000,415252786
4974,130000000,415440673
4975,130000000,415686217
4976,130000000,415885488
4977,130000000,419651413
4978,130000000,422610419
4979,130000000,424208848
4980,130000000,424988211
4981,130000000,425368238
4982,130000000,429632142
4983,130000000,431971116
4984,130000000,433013274
4985,130000000,435000000
4986,130000000,440603537
4987,130000000,441286195
4988,130000000,441306145
4989,130000000,441809770
4990,130000000,441818803
4991,130000000,442824138
4992,130000000,443140005
4993,132000000,444115007
4994,132000000,449220945
4995,133000000,450717150
4996,135000000,456758981
4997,135000000,457363168
4998,135000000,457640427
4999,135000000,457696359
5000,135000000,459270619
5001,135000000,461983149
5002,135000000,463000000
5003,135000000,463360063
5004,137000000,463517383
5005,137000000,466183544
5006,139000000,467365246
5007,140000000,469160692
5008,140000000,470490832
5009,140000000,470654000
5010,140000000,471222889
5011,140000000,474171806
5012,140000000,474968763
5013,140000000,476684675
5014,140000000,477200000
5015,140000000,478207520
5016,140000000,479765000
5017,140000000,481840909
5018,140000000,482860185
5019,140000000,484409218
5020,145000000,484572835
5021,145000000,484635760
5022,145000000,485015179
5023,145000000,491868548
5024,145000000,494471524
5025,145000000,494878759
5026,145000000,497409852
5027,149000000,500188435
5028,150000000,504050219
5029,150000000,505000000
5030,150000000,516642939
5031,150000000,518602163
5032,150000000,520000000
5033,150000000,521311860
5034,150000000,524028679
5035,150000000,527068851
5036,150000000,529076069
5037,150000000,531865000
5038,150000000,532680671
5039,150000000,532950503
5040,150000000,538400000
5041,150000000,538983207
5042,150000000,542307423
5043,150000000,542351353
5044,150000000,543513985
5045,150000000,544272402
5046,150000000,546388105
5047,150000000,549368315
5048,150000000,550000000
5049,150000000,553799566
5050,150000000,554987477
5051,150000000,559852396
5052,150000000,562816256
5053,150000000,563749323
5054,150000000,569651467
5055,150000000,572700000
5056,150000000,574480841
5057,150000000,585174222
5058,150000000,585178928
5059,150000000,585349010
5060,150000000,586090727
5061,150000000,589390539
5062,150000000,591739379
5063,150000000,591794936
5064,150000000,595380321
5065,150000000,599045960
5066,150000000,603900354
5067,150000000,609016565
5068,150000000,609123048
5069,150000000,609841637
5070,155000000,611899420
5071,155000000,621752480
5072,155000000,623722818
5073,160000000,623933331
5074,160000000,624026776
5075,160000000,624029371
5076,160000000,626137675
5077,160000000,631442092
5078,160000000,631744560
5079,160000000,649398328
5080,160000000,650523427
5081,160000000,652105443
5082,160000000,655011224
5083,163000000,660940780
5084,165000000,662845518
5085,165000000,665692281
5086,165000000,672806292
5087,165000000,677945399
5088,165000000,682330139
5089,165000000,691210692
5090,170000000,694713380
5091,170000000,698491347
5092,170000000,705717432
5093,170000000,708200000
5094,170000000,709709780
5095,170000000,709827462
5096,170000000,712171856
5097,170000000,714766572
5098,175000000,716392705
5099,175000000,731342744
5100,175000000,738599701
5101,175000000,743559607
5102,175000000,746000000
5103,175000000,746921274
5104,175000000,748806957
5105,175000000,752100229
5106,175000000,752215857
5107,176000003,752600867
5108,178000000,758239851
5109,180000000,758410378
5110,180000000,769653595
5111,180000000,773312399
5112,180000000,775398007
5113,180000000,783766341
5114,185000000,786636033
5115,185000000,788241776
5116,185000000,788679850
5117,190000000,789804554
5118,190000000,792910554
5119,190000000,798958165
5120,195000000,816969268
5121,195000000,821708551
5122,200000000,825500000
5123,200000000,829000000
5124,200000000,836297228
5125,200000000,847423452
5126,200000000,850000000
5127,200000000,853708609
5128,200000000,864625978
5129,200000000,871368364
5130,200000000,876688482
5131,200000000,877244782
5132,200000000,880674609
5133,200000000,886686817
5134,200000000,890871626
5135,200000000,895921036
5136,200000000,919838758
5137,200000000,920100000
5138,200000000,924317558
5139,200000000,926287400
5140,200000000,933959197
5141,200000000,938212738
5142,200000000,954305868
5143,207000000,955119788
5144,209000000,958400000
5145,210000000,961000000
5146,210000000,970761885
5147,215000000,976475550
5148,220000000,1001921825
5149,225000000,1017003568
5150,225000000,1021683000
5151,225000000,1025467110
5152,237000000,1063171911
5153,245000000,1065659812
5154,250000000,1081041287
5155,250000000,1106279658
5156,250000000,1108561013
5157,250000000,1118888979
5158,250000000,1123746996
5159,250000000,1156730962
5160,250000000,1215439994
5161,255000000,1274219009
5162,258000000,1327817822
5163,260000000,1405035767
5164,260000000,1506249360
5165,270000000,1513528810
5166,280000000,1519557910
5167,300000000,1845034188
5168,380000000,2068178225
5169,425000000,2781505847
